unique_key,created_date,closed_date,resolution_action_updated_date,status,status_notes,agency_name,category,complaint_type,descriptor,incident_address,supervisor_district,neighborhood,location,source,media_url,latitude,longitude,police_district
5341168,2015-12-03 11:49:10+00:00,2015-12-22 13:38:08+00:00,2015-12-22 13:38:08+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,"1 DR CARLTON B GOODLETT PL, SAN FRANCISCO, CA, 94102",6.0,Civic Center,"(37.7785, -122.418)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/56609cb0df86b996926df56d/199122.jpg,37.77946,-122.4186,NORTHERN
6547443,2016-11-19 10:26:48+00:00,2016-11-24 00:26:12+00:00,2016-11-24 00:26:12+00:00,Closed,1098,DPW Ops Queue,Sewer Issues,Flooding,On_street,"617 BRYANT ST, SAN FRANCISCO, CA, 94107",6.0,South of Market,"(37.7791, -122.398)",Phone,,37.7791,-122.398,SOUTHERN
5393200,2015-12-21 12:58:58+00:00,2015-12-23 12:59:06+00:00,2015-12-23 12:59:06+00:00,Closed,resolved: Field Work has been completed.       Add'l Notes:     cleaned cb cleaded sw cb and flushed cb lead,PUC Sewer Ops,Sewer Issues,Flooding,On_street,"57 TAYLOR ST, SAN FRANCISCO, CA, 94102",6.0,Tenderloin,"(37.7829, -122.411)",Phone,,37.7829,-122.411,TENDERLOIN
5277316,2015-11-12 08:34:44+00:00,2015-11-12 09:16:11+00:00,2015-11-12 09:16:11+00:00,Closed,resolved: Called SFPD- cap off**83,DPW Ops Queue,Sewer Issues,Flooding,On_street,"1050 HOWARD ST, SAN FRANCISCO, CA, 94103",6.0,South of Market,"(37.77888201424, -122.408468452421)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5644bf9adf865765f749c189/photo_20151112_083319.jpg,37.77894,-122.4084,SOUTHERN
7390836,2017-07-18 18:11:34+00:00,2017-07-18 18:30:36+00:00,2017-07-18 18:30:36+00:00,Closed,,PUC - Water - G,Sewer Issues,Flooding,On_street,Intersection of 10TH ST and BRANNAN ST,6.0,Mission,"(37.769243953611, -122.408007171216)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/596eb1bb1ea5e5123539f8ba/report.jpg,37.76941,-122.4079,MISSION
4985426,2015-08-10 19:35:12+00:00,2015-08-12 08:15:21+00:00,2015-08-12 08:15:21+00:00,Closed,,PUC - Water - G,Sewer Issues,Flooding,On_street,"530 10TH ST, SAN FRANCISCO, CA, 94103",6.0,South of Market,"(37.769972393653, -122.409513008915)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/55c95f56df86263e9a76152b/report.jpg,37.76996,-122.4102,SOUTHERN
8274581,2017-11-16 06:12:00+00:00,,2017-11-17 13:44:00+00:00,Open,in progress,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of BRYANT ST and 10TH ST,6.0,South of Market,"(37.770348509168, -122.409736011772)",Phone,,37.77035,-122.4097,SOUTHERN
828386,2011-02-18 13:02:06+00:00,2012-04-14 09:09:33+00:00,2012-04-14 09:09:33+00:00,Closed,See Notes tab for more details,PUC Sewer Ops,Sewer Issues,Flooding,On_street,"190 9TH ST, SAN FRANCISCO, CA, 94103",6.0,South of Market,"(37.774881221684, -122.413533622179)",Phone,,37.77488,-122.4135,SOUTHERN
1091362,2012-03-24 16:07:50+00:00,2012-04-17 07:07:01+00:00,2012-04-17 07:07:01+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of 3RD ST and TERRY A FRANCOIS BLVD,6.0,Mission Bay,"(37.7763000828505, -122.39002517495)",Phone,,37.7763,-122.39,SOUTHERN
6549257,2016-11-20 11:15:52+00:00,2017-01-12 13:00:45+00:00,2017-01-12 13:00:45+00:00,Closed,Maximo Service Request has been resolved,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of COLUMBIA SQUARE ST and FOLSOM ST,6.0,South of Market,"(37.7778564793632, -122.40643642428)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5831f65b3da18eff3da97734/report.jpg,37.77761,-122.4064,SOUTHERN
8477820,2018-01-08 11:28:00+00:00,,2018-01-08 12:00:15+00:00,Open,open,PUC Sewer Ops,Sewer Issues,Flooding,On_street,"910 HARRISON ST, SAN FRANCISCO, CA, 94107",6.0,South of Market,"(37.778854517085, -122.402300739379)",Phone,,37.77885,-122.4023,SOUTHERN
5466325,2016-01-14 16:41:14+00:00,2016-01-15 02:27:19+00:00,2016-01-15 02:27:19+00:00,Closed,resolved: call for vector,DPW Ops Queue,Sewer Issues,Flooding,On_street,"35 FULTON ST, SAN FRANCISCO, CA, 94102",6.0,Civic Center,"(37.779625805662, -122.414416688235)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/56984022df8628a3a2dc4823/report.jpg,37.77999,-122.4145,TENDERLOIN
4503442,2015-02-18 09:20:22+00:00,2015-02-25 08:29:06+00:00,2015-02-25 08:29:06+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,"516 NATOMA ST, SAN FRANCISCO, CA, 94103",6.0,South of Market,"(37.779883166667, -122.408173170099)",Mobile/Open311,,37.77989,-122.4082,SOUTHERN
527789,2009-10-19 15:39:01+00:00,2009-12-22 10:16:36+00:00,2009-12-22 10:16:36+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,"468 TEHAMA ST, SAN FRANCISCO, CA, 94103",6.0,South of Market,"(37.780022047051, -122.406149973374)",Phone,,37.78002,-122.4062,SOUTHERN
313503,2008-11-13 09:48:59+00:00,2008-11-24 06:17:09+00:00,2008-11-24 06:17:09+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,On_street,"980 HOWARD ST, SAN FRANCISCO, CA, 94103",6.0,South of Market,"(37.780223143676, -122.406771194558)",Phone,,37.78022,-122.4068,SOUTHERN
6687812,2017-01-03 18:27:17+00:00,2017-01-03 20:52:31+00:00,2017-01-03 20:52:31+00:00,Closed,Field Work has been completed.       Add'l Notes:     c/b clear debri from cb grate running at this time,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of MARKET ST and 7TH ST,6.0,Civic Center,"(37.7804786084846, -122.41251224905)",Phone,,37.78048,-122.4125,TENDERLOIN
4616745,2015-03-29 00:01:10+00:00,2015-03-29 22:48:35+00:00,2015-03-29 22:48:35+00:00,Closed,,PUC - Water - G,Sewer Issues,Flooding,On_street,"737 FOLSOM ST, SAN FRANCISCO, CA, 94107",6.0,South of Market,"(37.782812309947, -122.399904323009)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5517a32adf861c2f469d0fd2/report.jpg,37.78313,-122.4001,SOUTHERN
584207,2010-01-19 10:06:54+00:00,2012-04-14 09:04:46+00:00,2012-04-14 09:04:46+00:00,Closed,See Notes tab for more details,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of 1ST ST and HOWARD ST,6.0,South of Market,"(37.7885357790256, -122.39603491516)",Phone,,37.78854,-122.396,SOUTHERN
6823630,2017-02-09 10:34:56+00:00,2017-02-11 08:45:43+00:00,2017-02-11 08:45:43+00:00,Closed,"Field Work has been completed.       Add'l Notes:     flushed l/l to m/s running ok no excursion on arrival,checked trap with flashlight looked ok, flushed l/l to m/s running ok.",PUC Sewer Ops,Sewer Issues,Flooding,On_street,"75 HOWARD ST, SAN FRANCISCO, CA, 94105",6.0,Financial District,"(37.791676978125, -122.391783810022)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/589cb6443da1c40e1de3af55/report.jpg,37.79165,-122.392,SOUTHERN
583704,2010-01-18 14:28:08+00:00,2010-01-20 12:16:42+00:00,2010-01-20 12:16:42+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of MISSION ST and THE EMBARCADERO,6.0,Financial District,"(37.793768823508, -122.392499311149)",Phone,,37.79377,-122.3925,SOUTHERN
5366058,2015-12-11 12:34:14+00:00,2015-12-11 15:42:52+00:00,2015-12-11 15:42:52+00:00,Closed,resolved: duplicate,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of 13TH ST and BERNICE ST,6.0,South of Market,"(37.7695368025572, -122.414121985783)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/566b333edf86b996926eb8f1/photo_20151211_123327.jpg,37.76945,-122.4143,MISSION
1064217,2012-02-13 17:30:07+00:00,2012-02-14 09:01:33+00:00,2012-02-14 09:01:33+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of HOWARD ST and SOUTH VAN NESS AVE,6.0,South of Market,"(37.7704074808335, -122.417609384053)",Phone,,37.77041,-122.4176,SOUTHERN
6864775,2017-02-21 15:24:21+00:00,2017-02-25 16:25:12+00:00,2017-02-25 16:25:12+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of 11TH ST and HARRISON ST,6.0,South of Market,"(37.7706298096818, -122.412479783263)",Phone,,37.77063,-122.4125,SOUTHERN
6903502,2017-03-04 19:59:08+00:00,2017-05-01 12:12:56+00:00,2017-05-01 12:12:56+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of 11TH ST and HARRISON ST,6.0,South of Market,"(37.7706298096818, -122.412479783263)",Phone,,37.77063,-122.4125,SOUTHERN
6824009,2017-02-09 11:42:57+00:00,2017-03-27 11:02:20+00:00,2017-03-27 11:02:20+00:00,Closed,Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of 11TH ST and HARRISON ST,6.0,South of Market,"(37.7706298096818, -122.412479783263)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/589cc6313da1c40e1de3b2b6/report.jpg,37.77073,-122.4126,SOUTHERN
7503582,2017-08-14 18:39:19+00:00,,2017-10-25 00:49:00+00:00,Open,accepted,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of HWY 101 NORTHBOUND RAMP and MISSION ST,6.0,South of Market,"(37.7706724618384, -122.419758606281)",Web,,37.77081,-122.42,SOUTHERN
4625208,2015-03-31 17:51:53+00:00,2015-03-31 19:08:44+00:00,2015-03-31 19:08:44+00:00,Closed,resolved:,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of 4TH ST and CHANNEL ST,6.0,Mission Bay,"(37.7750267411981, -122.392346366436)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/551b411ddf861c2f469d4020/report.jpg,37.77467,-122.3921,SOUTHERN
6353684,2016-09-26 17:31:55+00:00,2016-12-07 11:53:51+00:00,2016-12-07 11:53:51+00:00,Closed,Maximo Service Request has been resolved,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of 9TH ST and MISSION ST,6.0,South of Market,"(37.7762305280824, -122.414711168083)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/57e9bdf3df8624b637eae4a2/report.jpg,37.77626,-122.4147,SOUTHERN
5286488,2015-11-15 12:13:52+00:00,2015-11-16 08:24:13+00:00,2015-11-16 08:24:13+00:00,Closed,resolved:,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of 4TH ST and KING ST,6.0,Mission Bay,"(37.7763838642276, -122.394098501383)",Phone,,37.77638,-122.3941,SOUTHERN
5478650,2016-01-19 08:58:05+00:00,2016-01-28 10:15:55+00:00,2016-01-28 10:15:55+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of BRYANT ST and MORRIS ST,6.0,South of Market,"(37.7764701446413, -122.401979056743)",Phone,,37.77647,-122.402,SOUTHERN
372411,2009-02-15 10:11:54+00:00,2009-02-15 11:09:54+00:00,2009-02-15 11:09:54+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of 5TH ST and BRANNAN ST,6.0,South of Market,"(37.7765682569267, -122.398755469561)",Phone,,37.77657,-122.3988,SOUTHERN
641176,2010-04-20 08:42:20+00:00,2012-04-14 09:05:37+00:00,2012-04-14 09:05:37+00:00,Closed,See Notes tab for more details,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of 7TH ST and FOLSOM ST,6.0,South of Market,"(37.7767459647455, -122.407842054168)",Phone,,37.77674,-122.4078,SOUTHERN
6519471,2016-11-10 20:25:42+00:00,2016-11-14 23:10:36+00:00,2016-11-14 23:10:36+00:00,Closed,notes show that water dept is  aware,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of 7TH ST and HOWARD ST,6.0,South of Market,"(37.7779771119847, -122.409387091848)",Mobile/Open311,,37.77797,-122.4094,SOUTHERN
6526661,2016-11-13 15:01:15+00:00,2016-11-13 15:22:42+00:00,2016-11-13 15:22:42+00:00,Closed,,PUC - Water - G,Sewer Issues,Flooding,On_street,Intersection of 7TH ST and HOWARD ST,6.0,South of Market,"(37.7779771119847, -122.409387091848)",Mobile/Open311,,37.77795,-122.4094,SOUTHERN
527800,2009-10-19 15:45:12+00:00,2009-10-26 16:56:39+00:00,2009-10-26 16:56:39+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of 6TH ST and SHIPLEY ST,6.0,South of Market,"(37.7780689509326, -122.405068628152)",Phone,,37.77807,-122.4051,SOUTHERN
5636454,2016-03-06 10:31:42+00:00,2016-03-08 17:35:49+00:00,2016-03-08 17:35:49+00:00,Closed,Field Work has been completed.       Add'l Notes:     C/Bs are clean,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of HARRISON ST and MERLIN ST,6.0,South of Market,"(37.7786042574083, -122.402384984332)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/56dc7784df8610cfb6b4071c/report.jpg,37.77871,-122.4023,SOUTHERN
3501753,2014-03-29 12:42:02+00:00,2014-04-28 14:46:08+00:00,2014-04-28 14:46:08+00:00,Closed,resolved: Maximo Work Order has been completed       PUC NOTE: All signs of ponding had receeded . Actually done by P Quibell on 3/31/14 as per Daily Crew Report  Ponding All signs of ponding had receeded. (entered by P Quibell on 4/5/14),PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of 5TH ST and HARRISON ST,6.0,South of Market,"(37.7790321754703, -122.401843247025)",Twitter,http://pic.twitter.com/gWTo31NGcb,37.77903,-122.4018,SOUTHERN
4265941,2014-12-03 11:38:36+00:00,2014-12-10 16:22:00+00:00,2014-12-10 16:22:00+00:00,Closed,resolved: Maximo Service Request has been resolved.,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of HARRISON ST and 5TH ST,6.0,South of Market,"(37.7790321754703, -122.401843247025)",Phone,,37.77871,-122.4025,SOUTHERN
5247475,2015-11-02 14:40:26+00:00,2015-11-03 07:24:30+00:00,2015-11-03 07:24:30+00:00,Closed,cancelled: Maximo Service Request has been cancelled       Add'l Notes:     cancel dup sr,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of FULTON ST and HYDE ST,6.0,Civic Center,"(37.7797884435851, -122.415126835192)",Phone,,37.77979,-122.4151,TENDERLOIN
4297088,2014-12-12 12:11:17+00:00,2015-01-17 12:12:49+00:00,2015-01-17 12:12:49+00:00,Closed,resolved: Maximo Service Request has been resolved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of MCALLISTER ST and JONES ST,6.0,Tenderloin,"(37.7811361681091, -122.412024228511)",Phone,,37.78114,-122.412,TENDERLOIN
8081970,2017-09-29 15:41:00+00:00,2017-09-30 01:16:00+00:00,2017-09-30 01:16:00+00:00,Closed,,PUC - Water - G,Sewer Issues,Flooding,On_street,Intersection of JONES ST and MCALLISTER ST,6.0,Tenderloin,"(37.7811361681091, -122.412024228511)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/59cecbef1ea575af20526504/report.jpg,37.78105,-122.4121,TENDERLOIN
3739566,2014-06-13 20:10:37+00:00,2014-06-20 13:56:50+00:00,2014-06-20 13:56:50+00:00,Closed,resolved: Maximo Work Order has been completed.       Add'l Notes:     sfwd draining high pressure line @ high pressure fire hydrant,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of 4TH ST and CLARA ST,6.0,South of Market,"(37.7812174496935, -122.400149695511)",Phone,,37.78122,-122.4002,SOUTHERN
507956,2009-09-18 17:27:52+00:00,2009-09-18 19:11:16+00:00,2009-09-18 19:11:16+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of LEAVENWORTH ST and TURK ST,6.0,Tenderloin,"(37.7827945054955, -122.414053905579)",Phone,,37.78279,-122.4141,TENDERLOIN
4046110,2014-09-25 08:01:03+00:00,2014-09-25 08:37:42+00:00,2014-09-25 08:37:42+00:00,Closed,resolved: Maximo Service Request has been resolved.,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of BRANNAN ST and DELANCEY ST,6.0,South Beach,"(37.7836091422541, -122.389846394555)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/54242e29df867a2a041559cb/report.jpg,37.78351,-122.3897,SOUTHERN
8478553,2018-01-08 13:14:00+00:00,2018-01-09 09:38:00+00:00,2018-01-09 09:38:00+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of HYDE ST and ELLIS ST,6.0,Tenderloin,"(37.7844488799773, -122.416071804149)",Phone,,37.78445,-122.4161,TENDERLOIN
1095716,2012-03-31 09:22:54+00:00,2012-04-02 12:47:00+00:00,2012-04-02 12:47:00+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of ELLIS ST and JONES ST,6.0,Tenderloin,"(37.7848662629825, -122.412782034851)",Phone,,37.78487,-122.4128,TENDERLOIN
5392543,2015-12-21 10:50:13+00:00,2015-12-26 05:09:29+00:00,2015-12-26 05:09:29+00:00,Closed,resolved: sent to sewer department.,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of POLK ST and GEARY ST,6.0,Lower Nob Hill,"(37.7858928876487, -122.419738807001)",Phone,,37.78589,-122.4197,NORTHERN
2204845,2013-04-04 07:50:03+00:00,2013-04-04 10:16:07+00:00,2013-04-04 10:16:07+00:00,Closed,resolved:,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of 3RD ST and MISSION ST,6.0,South of Market,"(37.7862480963577, -122.402025278101)",Phone,,37.78625,-122.402,SOUTHERN
6750398,2017-01-20 07:52:39+00:00,2017-01-20 10:45:07+00:00,2017-01-20 10:45:07+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of 1ST ST and FOLSOM ST,6.0,South of Market,"(37.7872982773192, -122.394481414513)",Mobile/Open311,,37.78731,-122.3946,SOUTHERN
583504,2010-01-18 11:11:25+00:00,2012-04-14 09:04:32+00:00,2012-04-14 09:04:32+00:00,Closed,See Notes tab for more details,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of 1ST ST and FOLSOM ST,6.0,South of Market,"(37.7872982773192, -122.394481414513)",Phone,,37.7873,-122.3945,SOUTHERN
6692996,2017-01-05 08:15:47+00:00,2017-01-06 11:25:13+00:00,2017-01-06 11:25:13+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of 1ST ST and CLEMENTINA ST,6.0,South of Market,"(37.7877175093053, -122.395007836409)",Web,,37.78756,-122.3951,SOUTHERN
1739091,2012-11-30 03:37:41+00:00,2012-11-30 20:06:49+00:00,2012-11-30 20:06:49+00:00,Closed,resolved: Field Work has been completed C/b ClearedRelieved,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of FOLSOM ST and FREMONT ST,6.0,South of Market,"(37.7879961830534, -122.393597213355)",Phone,,37.78799,-122.3936,SOUTHERN
6848603,2017-02-16 09:37:06+00:00,2017-02-16 11:55:09+00:00,2017-02-16 11:55:09+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of BEALE ST and HOWARD ST,6.0,South of Market,"(37.7899262286022, -122.394276396696)",Mobile/Open311,,37.78991,-122.3942,SOUTHERN
8279541,2017-11-17 08:54:00+00:00,2017-11-17 13:12:34+00:00,2017-11-17 13:12:34+00:00,Closed,Field Work has been completed.,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of FOLSOM ST and THE EMBARCADERO,6.0,Rincon Hill,"(37.7907650044534, -122.390090470276)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/5a0f144652463ecb88abc2fa/report.jpg,37.79076,-122.3904,SOUTHERN
845018,2011-03-18 13:15:03+00:00,2011-03-18 15:06:04+00:00,2011-03-18 15:06:04+00:00,Closed,,DPW Ops Queue,Sewer Issues,Flooding,On_street,Intersection of BEALE ST and MISSION ST,6.0,Financial District,"(37.7911527362389, -122.395813399512)",Phone,,37.79115,-122.3958,SOUTHERN
4307106,2014-12-16 08:31:38+00:00,2015-06-15 12:53:07+00:00,2015-06-15 12:53:07+00:00,Closed,resolved: Maximo Work Order has been cancelled.,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of STRIPED BASS ST and 12TH TI ST,6.0,Treasure Island,"(37.8256175738117, -122.375798237846)",Phone,,37.82561,-122.3758,SOUTHERN
1093329,2012-03-27 22:15:51+00:00,2012-04-04 11:09:10+00:00,2012-04-04 11:09:10+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,On_street,Intersection of GATEVIEW AVE and MASON CT,6.0,Treasure Island,"(37.8283412822436, -122.377098566518)",Phone,,37.82834,-122.3771,SOUTHERN
775964,2010-11-20 20:22:19+00:00,2010-12-07 16:54:41+00:00,2010-12-07 16:54:41+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,On_property,"1001 BRANNAN ST, SAN FRANCISCO, CA, 94103",6.0,Showplace Square,"(37.7697, -122.407)",Phone,,37.7697,-122.407,SOUTHERN
528158,2009-10-19 21:31:45+00:00,2009-11-16 16:56:32+00:00,2009-11-16 16:56:32+00:00,Closed,,PUC Sewer Ops,Sewer Issues,Flooding,On_property,"610 POLK ST, SAN FRANCISCO, CA, 94102",6.0,Tenderloin,"(37.7824, -122.419)",Phone,,37.7824,-122.419,NORTHERN
5640331,2016-03-07 12:00:48+00:00,2016-03-08 18:30:08+00:00,2016-03-08 18:30:08+00:00,Closed,Field Work has been completed.       Add'l Notes:     they have a low spot in front of there roll up door creates a puddle,PUC Sewer Ops,Sewer Issues,Flooding,On_property,"350 TOWNSEND ST, SAN FRANCISCO, CA, 94107",6.0,South of Market,"(37.776170743894, -122.396367030332)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/56dddde8df8610cfb6b41e57/report.jpg,37.77615,-122.3965,SOUTHERN
6853961,2017-02-17 16:18:31+00:00,2017-03-02 09:36:17+00:00,2017-03-02 09:36:17+00:00,Closed,Field Work has been completed.,PUC Sewer Ops,Sewer Issues,Flooding,On_property,"125 6TH ST, SAN FRANCISCO, CA, 94103",6.0,South of Market,"(37.780742917807, -122.408192783267)",Phone,,37.77483,-122.4185,SOUTHERN
7339620,2017-07-06 07:13:09+00:00,2017-07-06 10:05:25+00:00,2017-07-06 10:05:25+00:00,Closed,,PUC - Water - G,Sewer Issues,Flooding,On_property,Intersection of 5TH ST and CYRIL MAGNIN ST,6.0,Downtown / Union Square,"(37.783991416435, -122.408066608285)",Mobile/Open311,http://mobile311.sfgov.org/media/san_francisco/report/photos/595e45671ea55754bd9c874a/report.jpg,37.78406,-122.4082,TENDERLOIN
