call_number,unit_id,incident_number,call_type,call_date,watch_date,received_timestamp,entry_timestamp,dispatch_timestamp,response_timestamp,on_scene_timestamp,transport_timestamp,hospital_timestamp,call_final_disposition,available_timestamp,address,city,zipcode_of_incident,battalion,station_area,box,original_priority,priority,final_priority,als_unit,call_type_group,number_of_alarms,unit_type,unit_sequence_in_call_dispatch,fire_prevention_district,supervisor_district,neighborhood_district,location,row_id,latitude,longitude
31100145,E28,3031708,Gas Leak (Natural and LP Gases),2003-04-20,2003-04-20,2003-04-20 11:26:16+00:00,2003-04-20 11:28:06+00:00,2003-04-20 11:28:35+00:00,,2003-04-20 11:41:37+00:00,2003-04-20 11:29:12+00:00,,Other,2003-04-20 11:57:09+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,1,None,3,,"(37.8081679785862, -122.416634717802)",031100145-E28,37.8081679785862,-122.416634717802
52910027,E41,5078335,Medical Incident,2005-10-18,2005-10-17,2005-10-18 02:49:20+00:00,2005-10-18 02:51:17+00:00,2005-10-18 02:51:32+00:00,2005-10-18 02:53:33+00:00,,,,Other,2005-10-18 02:57:38+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,3,1,3,,"(37.8083718015584, -122.414994322457)",052910027-E41,37.8083718015584,-122.414994322457
100990389,E13,10030777,Medical Incident,2010-04-09,2010-04-09,2010-04-09 23:24:10+00:00,2010-04-09 23:25:33+00:00,2010-04-09 23:26:15+00:00,2010-04-09 23:29:07+00:00,2010-04-09 23:32:49+00:00,2010-04-10 00:04:53+00:00,2010-04-10 00:16:03+00:00,Other,2010-04-10 00:33:44+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,3,None,3,,"(37.8081679785862, -122.416634717802)",100990389-E13,37.8081679785862,-122.416634717802
21160189,E13,2034459,Medical Incident,2002-04-26,2002-04-26,2002-04-26 12:03:54+00:00,2002-04-26 12:04:45+00:00,2002-04-26 12:04:53+00:00,,,,,Other,,JEFFERSON ST/TAYLOR ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,3,1,3,,"(37.808214052974, -122.41580242723)",021160189-E13,37.808214052974,-122.41580242723
111380109,E13,11045818,Medical Incident,2011-05-18,2011-05-18,2011-05-18 10:02:08+00:00,2011-05-18 10:02:39+00:00,2011-05-18 10:02:51+00:00,2011-05-18 10:04:33+00:00,2011-05-18 10:14:54+00:00,,,Against Medical Advice,2011-05-18 10:27:21+00:00,JEFFERSON ST/JONES ST,SF,94133,B01,28,0945,3,2,2,True,,1,ENGINE,2,1,3,,"(37.8080133240409, -122.417445939002)",111380109-E13,37.8080133240409,-122.417445939002
2750151,E35,82579,Outside Fire,2000-10-01,2000-10-01,2000-10-01 13:21:16+00:00,2000-10-01 13:22:08+00:00,2000-10-01 13:22:16+00:00,2000-10-01 13:25:51+00:00,,,,Other,2000-10-01 13:28:37+00:00,CALL BOX: PIER 45,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,7,None,3,,"(37.8080597896355, -122.417508629714)",002750151-E35,37.8080597896355,-122.417508629714
53500314,E28,5094890,Alarms,2005-12-16,2005-12-16,2005-12-16 17:23:22+00:00,2005-12-16 17:24:57+00:00,2005-12-16 17:25:25+00:00,2005-12-16 17:26:22+00:00,2005-12-16 17:29:00+00:00,,,Other,2005-12-16 17:52:12+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,1,1,3,,"(37.8082633159603, -122.414972542075)",053500314-E28,37.8082633159603,-122.414972542075
111760223,E28,11058039,Medical Incident,2011-06-25,2011-06-25,2011-06-25 14:37:39+00:00,2011-06-25 14:39:55+00:00,2011-06-25 14:40:10+00:00,2011-06-25 14:40:54+00:00,2011-06-25 14:43:17+00:00,,,Other,2011-06-25 15:00:01+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,1,1,3,,"(37.8083718015584, -122.414994322457)",111760223-E28,37.8083718015584,-122.414994322457
22410269,E28,2071442,Medical Incident,2002-08-29,2002-08-29,2002-08-29 16:01:18+00:00,2002-08-29 16:04:09+00:00,2002-08-29 16:04:28+00:00,,2002-08-29 16:07:21+00:00,,,Other,2002-08-29 16:24:17+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,1,None,3,,"(37.8081679785862, -122.416634717802)",022410269-E28,37.8081679785862,-122.416634717802
113290299,E02,11109278,Medical Incident,2011-11-25,2011-11-25,2011-11-25 23:33:47+00:00,2011-11-25 23:34:48+00:00,2011-11-25 23:35:07+00:00,,2011-11-25 23:36:44+00:00,,,Other,2011-11-25 23:40:20+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,1,1,3,,"(37.8083718015584, -122.414994322457)",113290299-E02,37.8083718015584,-122.414994322457
43540193,E28,4097837,Outside Fire,2004-12-19,2004-12-19,2004-12-19 14:11:12+00:00,2004-12-19 14:11:12+00:00,2004-12-19 14:12:25+00:00,2004-12-19 14:12:35+00:00,2004-12-19 14:14:24+00:00,,,Other,2004-12-19 14:16:26+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,1,None,3,,"(37.8081679785862, -122.416634717802)",043540193-E28,37.8081679785862,-122.416634717802
70900273,E35,7026199,Structure Fire,2007-03-31,2007-03-31,2007-03-31 18:29:27+00:00,2007-03-31 18:30:02+00:00,2007-03-31 18:30:20+00:00,2007-03-31 18:31:25+00:00,,,,Other,2007-03-31 18:42:27+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,7,1,3,,"(37.8082633159603, -122.414972542075)",070900273-E35,37.8082633159603,-122.414972542075
41210272,E41,4034533,Water Rescue,2004-04-30,2004-04-30,2004-04-30 16:00:34+00:00,2004-04-30 16:00:36+00:00,2004-04-30 16:00:49+00:00,2004-04-30 16:02:04+00:00,,,,Other,2004-04-30 16:14:40+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,8,1,3,,"(37.8083718015584, -122.414994322457)",041210272-E41,37.8083718015584,-122.414994322457
102890174,E28,10092166,Medical Incident,2010-10-16,2010-10-16,2010-10-16 11:36:45+00:00,2010-10-16 11:37:05+00:00,2010-10-16 11:37:21+00:00,2010-10-16 11:37:42+00:00,2010-10-16 11:39:28+00:00,,,Other,2010-10-16 12:01:14+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,1,1,3,,"(37.8083718015584, -122.414994322457)",102890174-E28,37.8083718015584,-122.414994322457
51020128,E28,5027357,Alarms,2005-04-12,2005-04-12,2005-04-12 10:23:53+00:00,2005-04-12 10:24:50+00:00,2005-04-12 10:25:25+00:00,2005-04-12 10:25:48+00:00,2005-04-12 10:29:05+00:00,,,Other,2005-04-12 10:32:40+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,1,1,3,,"(37.8082633159603, -122.414972542075)",051020128-E28,37.8082633159603,-122.414972542075
92940173,E02,9088459,Medical Incident,2009-10-21,2009-10-21,2009-10-21 12:08:36+00:00,2009-10-21 12:08:54+00:00,2009-10-21 12:09:16+00:00,2009-10-21 12:10:30+00:00,,,,Other,2009-10-21 12:13:04+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,3,None,3,,"(37.8081679785862, -122.416634717802)",092940173-E02,37.8081679785862,-122.416634717802
90890364,E02,9026338,Alarms,2009-03-30,2009-03-30,2009-03-30 23:15:48+00:00,2009-03-30 23:18:28+00:00,2009-03-30 23:19:39+00:00,2009-03-30 23:21:21+00:00,2009-03-30 23:24:29+00:00,,,Other,2009-03-31 00:02:13+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,3,1,3,,"(37.8082633159603, -122.414972542075)",090890364-E02,37.8082633159603,-122.414972542075
83320143,E28,8101625,Medical Incident,2008-11-27,2008-11-27,2008-11-27 13:54:42+00:00,2008-11-27 13:56:34+00:00,2008-11-27 13:58:35+00:00,2008-11-27 13:59:40+00:00,2008-11-27 14:01:44+00:00,,,Other,2008-11-27 14:09:44+00:00,2800 Block of TAYLOR ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,1,1,3,,"(37.8085833163694, -122.415922466228)",083320143-E28,37.8085833163694,-122.415922466228
31760310,E16,3050216,Medical Incident,2003-06-25,2003-06-25,2003-06-25 14:45:17+00:00,2003-06-25 14:47:49+00:00,2003-06-25 14:49:34+00:00,2003-06-25 14:50:55+00:00,2003-06-25 14:56:12+00:00,,,Other,2003-06-25 15:28:02+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,2,1,3,,"(37.8083718015584, -122.414994322457)",031760310-E16,37.8083718015584,-122.414994322457
43250301,E41,4089874,Medical Incident,2004-11-20,2004-11-20,2004-11-20 19:55:34+00:00,2004-11-20 19:57:44+00:00,2004-11-20 19:57:57+00:00,2004-11-20 19:59:09+00:00,2004-11-20 20:02:57+00:00,,,Other,2004-11-20 20:14:34+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,3,None,3,,"(37.8081679785862, -122.416634717802)",043250301-E41,37.8081679785862,-122.416634717802
22070335,E28,2061623,Alarms,2002-07-26,2002-07-26,2002-07-26 18:51:33+00:00,2002-07-26 18:51:50+00:00,2002-07-26 18:52:12+00:00,2002-07-26 18:54:27+00:00,,,,Other,2002-07-26 18:55:24+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,2,1,3,,"(37.8082633159603, -122.414972542075)",022070335-E28,37.8082633159603,-122.414972542075
2040314,E02,61274,Medical Incident,2000-07-22,2000-07-22,2000-07-22 23:18:54+00:00,2000-07-22 23:20:17+00:00,2000-07-22 23:20:45+00:00,2000-07-22 23:22:56+00:00,2000-07-22 23:25:39+00:00,,,Other,2000-07-22 23:33:08+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,1,None,3,,"(37.8081679785862, -122.416634717802)",002040314-E02,37.8081679785862,-122.416634717802
110270081,E28,11008809,Medical Incident,2011-01-27,2011-01-27,2011-01-27 08:36:01+00:00,2011-01-27 08:38:57+00:00,2011-01-27 08:39:59+00:00,2011-01-27 08:41:02+00:00,2011-01-27 08:43:01+00:00,,,Other,2011-01-27 08:50:02+00:00,JEFFERSON ST/TAYLOR ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,1,1,3,,"(37.808214052974, -122.41580242723)",110270081-E28,37.808214052974,-122.41580242723
102520346,E28,10079762,Alarms,2010-09-09,2010-09-09,2010-09-09 22:25:46+00:00,2010-09-09 22:26:19+00:00,2010-09-09 22:26:36+00:00,2010-09-09 22:27:51+00:00,2010-09-09 22:30:06+00:00,,,Other,2010-09-09 22:39:29+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,2,1,3,,"(37.8080594050547, -122.41661365069)",102520346-E28,37.8080594050547,-122.41661365069
70920330,E28,7026749,Alarms,2007-04-02,2007-04-02,2007-04-02 21:29:39+00:00,2007-04-02 21:31:02+00:00,2007-04-02 21:31:14+00:00,2007-04-02 21:32:45+00:00,2007-04-02 21:34:31+00:00,,,Fire,2007-04-02 21:49:29+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,1,1,3,,"(37.8083718015584, -122.414994322457)",070920330-E28,37.8083718015584,-122.414994322457
11350005,E28,1041545,Medical Incident,2001-05-15,2001-05-14,2001-05-15 00:32:44+00:00,2001-05-15 00:33:45+00:00,2001-05-15 00:34:14+00:00,2001-05-15 00:36:24+00:00,2001-05-15 00:39:03+00:00,,,Other,2001-05-15 00:39:44+00:00,JEFFERSON ST/TAYLOR ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,1,1,3,,"(37.808214052974, -122.41580242723)",011350005-E28,37.808214052974,-122.41580242723
31380370,E28,3039625,Medical Incident,2003-05-18,2003-05-18,2003-05-18 21:07:29+00:00,2003-05-18 21:09:26+00:00,2003-05-18 21:09:37+00:00,2003-05-18 21:10:25+00:00,2003-05-18 21:12:55+00:00,,,Other,2003-05-18 21:21:28+00:00,1800 Block of THE EMBARCADERO,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,2,1,3,,"(37.8089441384836, -122.414069881255)",031380370-E28,37.8089441384836,-122.414069881255
52770114,E13,5074285,Structure Fire,2005-10-04,2005-10-04,2005-10-04 09:35:59+00:00,2005-10-04 09:37:13+00:00,2005-10-04 09:37:36+00:00,2005-10-04 09:39:16+00:00,2005-10-04 09:42:06+00:00,,,Other,2005-10-04 09:44:58+00:00,1800 Block of THE EMBARCADERO,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,2,1,3,,"(37.8089441384836, -122.414069881255)",052770114-E13,37.8089441384836,-122.414069881255
40940190,E13,4026793,Medical Incident,2004-04-03,2004-04-03,2004-04-03 12:02:47+00:00,2004-04-03 12:06:38+00:00,2004-04-03 12:07:01+00:00,2004-04-03 12:08:08+00:00,,,,Other,2004-04-03 12:20:26+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,2,1,3,,"(37.8082633159603, -122.414972542075)",040940190-E13,37.8082633159603,-122.414972542075
100440333,E02,10013686,Medical Incident,2010-02-13,2010-02-13,2010-02-13 20:32:33+00:00,2010-02-13 20:32:51+00:00,2010-02-13 20:33:38+00:00,2010-02-13 20:34:59+00:00,2010-02-13 20:38:14+00:00,,,Other,2010-02-13 20:40:19+00:00,2800 Block of TAYLOR ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,2,1,3,,"(37.8085833163694, -122.415922466228)",100440333-E02,37.8085833163694,-122.415922466228
31880232,E35,3054018,Outside Fire,2003-07-07,2003-07-07,2003-07-07 15:13:35+00:00,2003-07-07 15:13:35+00:00,2003-07-07 15:13:57+00:00,2003-07-07 15:14:53+00:00,,,,Other,2003-07-07 15:18:06+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,3,None,3,,"(37.8081679785862, -122.416634717802)",031880232-E35,37.8081679785862,-122.416634717802
90800307,E28,9023657,Medical Incident,2009-03-21,2009-03-21,2009-03-21 18:21:54+00:00,2009-03-21 18:23:05+00:00,2009-03-21 18:23:52+00:00,2009-03-21 18:25:01+00:00,,,,Other,2009-03-21 18:40:49+00:00,JONES ST/JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,2,1,3,,"(37.8080133240409, -122.417445939002)",090800307-E28,37.8080133240409,-122.417445939002
102390380,E28,10075547,Medical Incident,2010-08-27,2010-08-27,2010-08-27 23:07:29+00:00,2010-08-27 23:10:43+00:00,2010-08-27 23:11:27+00:00,2010-08-27 23:12:29+00:00,2010-08-27 23:15:02+00:00,,,Other,2010-08-27 23:18:29+00:00,TAYLOR ST/JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,1,1,3,,"(37.808214052974, -122.41580242723)",102390380-E28,37.808214052974,-122.41580242723
33180189,E28,3091322,Alarms,2003-11-14,2003-11-14,2003-11-14 13:24:54+00:00,2003-11-14 13:26:38+00:00,2003-11-14 13:27:00+00:00,2003-11-14 13:27:59+00:00,,,,Other,2003-11-14 13:38:08+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,1,1,3,,"(37.8080594050547, -122.41661365069)",033180189-E28,37.8080594050547,-122.41661365069
71090361,E28,7031512,Alarms,2007-04-19,2007-04-19,2007-04-19 23:09:46+00:00,2007-04-19 23:11:18+00:00,2007-04-19 23:11:32+00:00,2007-04-19 23:12:58+00:00,2007-04-19 23:15:24+00:00,,,Other,2007-04-19 23:27:10+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,1,1,3,,"(37.8082633159603, -122.414972542075)",071090361-E28,37.8082633159603,-122.414972542075
30710209,E28,3020590,Alarms,2003-03-12,2003-03-12,2003-03-12 13:33:33+00:00,2003-03-12 13:34:10+00:00,2003-03-12 13:34:18+00:00,2003-03-12 13:35:36+00:00,2003-03-12 13:37:59+00:00,,,Other,2003-03-12 13:40:30+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,1,1,3,,"(37.8080594050547, -122.41661365069)",030710209-E28,37.8080594050547,-122.41661365069
52770114,E02,5074285,Structure Fire,2005-10-04,2005-10-04,2005-10-04 09:35:59+00:00,2005-10-04 09:37:13+00:00,2005-10-04 09:37:36+00:00,2005-10-04 09:39:10+00:00,2005-10-04 09:42:07+00:00,,,Other,2005-10-04 09:52:26+00:00,1800 Block of THE EMBARCADERO,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,3,1,3,,"(37.8089441384836, -122.414069881255)",052770114-E02,37.8089441384836,-122.414069881255
50700171,E02,5018943,Medical Incident,2005-03-11,2005-03-11,2005-03-11 11:14:32+00:00,2005-03-11 11:16:36+00:00,2005-03-11 11:16:46+00:00,2005-03-11 11:26:40+00:00,2005-03-11 11:30:09+00:00,,,Other,2005-03-11 11:45:32+00:00,2800 Block of TAYLOR ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,2,1,3,,"(37.8085833163694, -122.415922466228)",050700171-E02,37.8085833163694,-122.415922466228
92690323,E02,9080303,Medical Incident,2009-09-26,2009-09-26,2009-09-26 18:34:39+00:00,2009-09-26 18:34:40+00:00,2009-09-26 18:34:52+00:00,2009-09-26 18:36:20+00:00,2009-09-26 18:39:40+00:00,,,Other,2009-09-26 18:45:22+00:00,1800 Block of THE EMBARCADERO,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,1,1,3,,"(37.8089441384836, -122.414069881255)",092690323-E02,37.8089441384836,-122.414069881255
33390066,E02,3096951,Alarms,2003-12-05,2003-12-05,2003-12-05 08:00:17+00:00,2003-12-05 08:01:15+00:00,2003-12-05 08:01:49+00:00,2003-12-05 08:03:40+00:00,2003-12-05 08:12:33+00:00,,,Other,2003-12-05 08:15:43+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,1,1,3,,"(37.8080594050547, -122.41661365069)",033390066-E02,37.8080594050547,-122.41661365069
43250301,E02,4089874,Medical Incident,2004-11-20,2004-11-20,2004-11-20 19:55:34+00:00,2004-11-20 19:57:44+00:00,2004-11-20 19:57:57+00:00,2004-11-20 19:59:48+00:00,2004-11-20 20:02:28+00:00,,,Other,2004-11-20 20:12:54+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,2,None,3,,"(37.8081679785862, -122.416634717802)",043250301-E02,37.8081679785862,-122.416634717802
50050042,E02,5001245,Outside Fire,2005-01-05,2005-01-04,2005-01-05 04:56:13+00:00,2005-01-05 04:57:00+00:00,2005-01-05 04:57:23+00:00,2005-01-05 05:00:32+00:00,2005-01-05 05:02:12+00:00,,,Other,2005-01-05 05:57:11+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,2,None,3,,"(37.8081679785862, -122.416634717802)",050050042-E02,37.8081679785862,-122.416634717802
33390315,E02,3097117,Medical Incident,2003-12-05,2003-12-05,2003-12-05 17:30:01+00:00,2003-12-05 17:31:46+00:00,2003-12-05 17:32:19+00:00,2003-12-05 17:33:26+00:00,2003-12-05 17:37:24+00:00,,,Other,2003-12-05 17:37:37+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,3,None,3,,"(37.8081679785862, -122.416634717802)",033390315-E02,37.8081679785862,-122.416634717802
1780060,E02,53270,Alarms,2000-06-26,2000-06-25,2000-06-26 07:48:34+00:00,2000-06-26 07:49:46+00:00,2000-06-26 07:49:53+00:00,2000-06-26 07:51:17+00:00,2000-06-26 07:53:53+00:00,,,Other,2000-06-26 07:55:09+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,1,1,3,,"(37.8082633159603, -122.414972542075)",001780060-E02,37.8082633159603,-122.414972542075
52470299,E28,5066018,Outside Fire,2005-09-04,2005-09-04,2005-09-04 18:43:17+00:00,2005-09-04 18:43:18+00:00,2005-09-04 18:43:32+00:00,2005-09-04 18:44:27+00:00,2005-09-04 18:46:37+00:00,,,Other,2005-09-04 18:47:30+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,1,None,3,,"(37.8081679785862, -122.416634717802)",052470299-E28,37.8081679785862,-122.416634717802
53430059,E28,5092722,Alarms,2005-12-09,2005-12-08,2005-12-09 06:53:51+00:00,2005-12-09 06:54:56+00:00,2005-12-09 06:55:10+00:00,2005-12-09 06:55:51+00:00,2005-12-09 06:59:36+00:00,,,Other,2005-12-09 07:12:24+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,1,None,3,,"(37.8081679785862, -122.416634717802)",053430059-E28,37.8081679785862,-122.416634717802
20990025,E28,2029409,Alarms,2002-04-09,2002-04-08,2002-04-09 02:15:03+00:00,2002-04-09 02:15:49+00:00,2002-04-09 02:16:07+00:00,2002-04-09 02:18:32+00:00,2002-04-09 02:20:46+00:00,,,Other,2002-04-09 02:47:13+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,2,1,3,,"(37.8082633159603, -122.414972542075)",020990025-E28,37.8082633159603,-122.414972542075
12370238,E28,1073225,Medical Incident,2001-08-25,2001-08-25,2001-08-25 14:37:30+00:00,2001-08-25 14:38:00+00:00,2001-08-25 14:38:05+00:00,2001-08-25 14:39:23+00:00,2001-08-25 14:42:26+00:00,,,Other,2001-08-25 14:42:28+00:00,JEFFERSON ST/TAYLOR ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,2,1,3,,"(37.808214052974, -122.41580242723)",012370238-E28,37.808214052974,-122.41580242723
32700368,E28,3077778,Medical Incident,2003-09-27,2003-09-27,2003-09-27 20:50:48+00:00,2003-09-27 20:52:00+00:00,2003-09-27 20:52:18+00:00,2003-09-27 20:56:39+00:00,2003-09-27 20:57:16+00:00,,,Other,2003-09-27 21:03:57+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,2,1,3,,"(37.8080594050547, -122.41661365069)",032700368-E28,37.8080594050547,-122.41661365069
62320264,E28,6065264,Medical Incident,2006-08-20,2006-08-20,2006-08-20 18:41:58+00:00,2006-08-20 18:42:12+00:00,2006-08-20 18:43:58+00:00,2006-08-20 18:44:46+00:00,2006-08-20 18:47:16+00:00,,,Other,2006-08-20 19:03:20+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,1,1,3,,"(37.8082633159603, -122.414972542075)",062320264-E28,37.8082633159603,-122.414972542075
102410251,E28,10076075,Medical Incident,2010-08-29,2010-08-29,2010-08-29 17:28:53+00:00,2010-08-29 17:30:33+00:00,2010-08-29 17:30:41+00:00,2010-08-29 17:31:37+00:00,2010-08-29 17:33:51+00:00,,,Other,2010-08-29 17:52:53+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,1,1,3,,"(37.8082633159603, -122.414972542075)",102410251-E28,37.8082633159603,-122.414972542075
91590289,E28,9047161,Medical Incident,2009-06-08,2009-06-08,2009-06-08 18:07:38+00:00,2009-06-08 18:08:29+00:00,2009-06-08 18:09:03+00:00,2009-06-08 18:09:56+00:00,2009-06-08 18:12:08+00:00,,,Other,2009-06-08 18:33:51+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,1,None,3,,"(37.8081679785862, -122.416634717802)",091590289-E28,37.8081679785862,-122.416634717802
92670062,E28,9079494,Alarms,2009-09-24,2009-09-24,2009-09-24 08:15:06+00:00,2009-09-24 08:16:26+00:00,2009-09-24 08:16:59+00:00,2009-09-24 08:18:27+00:00,2009-09-24 08:21:33+00:00,,,Other,2009-09-24 08:22:40+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,1,1,3,,"(37.8082633159603, -122.414972542075)",092670062-E28,37.8082633159603,-122.414972542075
102190299,E28,10069099,Medical Incident,2010-08-07,2010-08-07,2010-08-07 22:19:56+00:00,2010-08-07 22:20:42+00:00,2010-08-07 22:20:57+00:00,2010-08-07 22:21:54+00:00,2010-08-07 22:24:16+00:00,,,Other,2010-08-07 22:32:15+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,1,1,3,,"(37.8082633159603, -122.414972542075)",102190299-E28,37.8082633159603,-122.414972542075
32180273,E28,3062623,Alarms,2003-08-06,2003-08-06,2003-08-06 14:55:54+00:00,2003-08-06 14:57:15+00:00,2003-08-06 14:57:23+00:00,2003-08-06 14:57:59+00:00,2003-08-06 15:00:58+00:00,,,Other,2003-08-06 15:08:31+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,1,1,3,,"(37.8082633159603, -122.414972542075)",032180273-E28,37.8082633159603,-122.414972542075
13010208,E28,1092357,Other,2001-10-28,2001-10-28,2001-10-28 14:32:22+00:00,2001-10-28 14:37:03+00:00,2001-10-28 14:37:16+00:00,2001-10-28 14:38:38+00:00,2001-10-28 14:41:59+00:00,,,Other,2001-10-28 14:56:57+00:00,200 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,1,None,3,,"(37.8081679785862, -122.416634717802)",013010208-E28,37.8081679785862,-122.416634717802
82230139,E28,8068519,Structure Fire,2008-08-10,2008-08-10,2008-08-10 11:09:16+00:00,2008-08-10 11:10:25+00:00,2008-08-10 11:10:41+00:00,2008-08-10 11:11:50+00:00,2008-08-10 11:13:42+00:00,,,Other,2008-08-10 12:48:46+00:00,THE EMBARCADERO NOR/TAYLOR ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,1,1,3,,"(37.8086023414572, -122.41578579226)",082230139-E28,37.8086023414572,-122.41578579226
11720268,E28,1053377,Medical Incident,2001-06-21,2001-06-21,2001-06-21 15:34:51+00:00,2001-06-21 15:36:20+00:00,2001-06-21 15:36:39+00:00,,2001-06-21 15:40:25+00:00,,,Other,2001-06-21 15:41:33+00:00,100 Block of JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,False,,1,ENGINE,1,1,3,,"(37.8082633159603, -122.414972542075)",011720268-E28,37.8082633159603,-122.414972542075
73100209,E28,7089200,Medical Incident,2007-11-06,2007-11-06,2007-11-06 13:20:08+00:00,2007-11-06 13:24:32+00:00,2007-11-06 13:24:39+00:00,2007-11-06 13:25:52+00:00,2007-11-06 13:28:06+00:00,,,Other,2007-11-06 13:33:32+00:00,JONES ST/JEFFERSON ST,SF,94133,B01,28,0945,3,3,3,True,,1,ENGINE,1,1,3,,"(37.8080133240409, -122.417445939002)",073100209-E28,37.8080133240409,-122.417445939002
